,Unnamed: 0,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28,2023-06-04,2023-06-11,2023-06-18,2023-06-25,2023-07-02,2023-07-09,2023-07-16,2023-07-23,2023-07-30,2023-08-06,2023-08-13,2023-08-20,2023-08-27,2023-09-03,2023-09-10,2023-09-17,2023-09-24,2023-10-01,2023-10-08,2023-10-15,2023-10-22,2023-10-29,2023-11-05,2023-11-12,2023-11-19,2023-11-26,2023-12-03,2023-12-10,2023-12-17,2023-12-24,2023-12-31,2024-01-07,2024-01-14,2024-01-21,2024-01-28,2024-02-04,2024-02-11,2024-02-18,2024-02-25,2024-03-03,2024-03-10,2024-03-17,2024-03-24,2024-03-31,2024-04-07,2024-04-14,2024-04-21,2024-04-28,2024-05-05,2024-05-12,2024-05-19,2024-05-26,2024-06-02,2024-06-09,2024-06-16,2024-06-23,2024-06-30,2024-07-07,2024-07-14,2024-07-21,2024-07-28,2024-08-04,2024-08-11,2024-08-18,2024-08-25,2024-09-01,2024-09-08,2024-09-15,2024-09-22,2024-09-29,2024-10-06,2024-10-13,2024-10-20,2024-10-27,2024-11-03,2024-11-10,2024-11-17,2024-11-24,2024-12-01,2024-12-08,2024-12-15,2024-12-22,2024-12-29,2025-01-05,2025-01-12,2025-01-19,2025-01-26,2025-02-02,2025-02-09,2025-02-16,2025-02-23,2025-03-02,2025-03-09,2025-03-16,2025-03-23,2025-03-30
111,"('Best Bad Friend', 'Michael Patrick Kelly x Rea Garvey')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,2,2,3,21,9,19,20,21,22,20,22,21,21,20,20,19,18,21,18,11,4,7,5,1,4,6,6,9,5,7,8,6,5,5,6,4,3,6,4,6,5,5,4,8,7,5,3,2,1,2,3,2,0,1,0,3,0,1,3,1,1,2,1,1,2,3,1,2,2,0,0,5,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,2,2,2,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0
112,"('Irrelevant', 'Pink')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,15,8,20,20,21,20,21,22,22,19,23,21,23,26,26,29,25,27,13,4,0,5,4,5,5,3,2,3,3,3,4,1,1,1,4,0,3,5,4,2,2,3,6,4,5,6,2,4,4,2,4,4,6,3,4,2,4,2,3,5,1,4,2,3,4,2,4,1,3,2,2,1,0,3,1,4,3,1,6,1,4,5,7,4,7,5,8,4,4,5,5,2,7,5,4,4,2,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,0,4,5,5,4,4,4,4,4,2,2,0,3,5,2,3,4,3,2,4,3,4,2,3,1,2
113,"('Green Green Grass', 'George Ezra')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,7,10,9,12,9,4,19,24,21,20,21,19,23,21,23,21,18,23,21,22,11,6,6,5,1,8,7,7,8,9,7,8,7,8,6,7,6,7,9,7,7,8,9,5,6,7,7,6,8,6,7,6,9,9,8,6,6,7,5,5,6,2,1,1,1,1,2,0,0,3,2,2,4,0,3,4,0,3,0,0,3,6,6,6,6,9,7,8,7,7,7,6,8,5,8,5,7,5,3,4,6,4,0,0,0,0,0,0,5,7,10,7,9,7,5,7,5,9,3,4,3,5,4,5,7,4,5,3,2,2,6,5,1,6,4,4,1,4,4,2,5,5,2
114,"('Crazy Love', 'Toby Romeo & Leony')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,6,2,14,23,20,23,19,21,19,25,23,20,11,6,4,4,18,22,23,22,5,15,21,22,12,13,10,11,15,13,13,12,15,14,11,12,12,12,12,15,13,15,11,13,12,12,14,15,5,1,0,2,0,0,0,1,1,2,2,0,0,1,0,2,3,1,1,0,3,2,2,1,0,2,1,2,0,2,3,6,7,6,5,5,8,8,5,6,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
115,"(""Don't You Worry"", 'Black Eyed Peas feat. Shakira & David Guetta')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,3,2,0,17,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"(""Don't You Worry"", 'The Black Eyed Peas feat. Shakira & David Guetta')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,24,22,25,21,31,28,26,22,29,30,22,22,21,22,7,15,23,22,11,10,12,12,9,6,4,4,3,5,5,4,4,6,3,2,5,5,2,6,3,4,2,3,7,5,4,2,4,2,3,4,4,6,5,8,0,3,4,4,0,2,2,2,1,0,3,4,2,6,2,5,2,5,5,6,0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"('Samba', 'YouNotUs feat. Louis III')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,21,20,23,22,23,23,22,22,21,21,23,21,22,26,29,21,10,2,8,11,9,4,4,0,1,4,1,0,0,8,5,5,5,3,6,5,4,5,6,4,5,3,1,0,1,3,2,1,0,0,1,1,0,1,1,1,1,0,1,0,2,1,1,1,1,0,0,2,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"('Weekend Lover', 'Nico Santos')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,12,9,10,11,3,15,16,15,23,9,4,1,1,0,0,0,0,0,0,9,8,6,7,1,5,6,5,7,7,4,7,7,8,4,7,3,2,1,1,0,0,0,3,2,2,0,2,0,0,1,1,1,2,1,1,2,0,1,2,2,3,1,1,0,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"('Hold Me Closer', 'Elton John & Britney Spears')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,21,23,25,21,23,22,23,23,16,21,22,22,21,16,11,3,7,11,11,19,22,9,5,3,5,5,6,6,4,1,0,2,0,2,1,2,2,0,2,3,1,2,1,2,0,1,2,2,6,5,5,5,2,5,5,2,4,3,5,4,6,4,4,3,5,5,4,0,3,5,2,4,1,9,7,8,7,6,7,9,6,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,11,10,8,8,9,10,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,"('Do It Better', 'Felix Jaehn feat. Zoe Wees')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,3,16,18,6,1,11,14,18,20,24,16,12,21,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"('Snap', 'Rosa Linn')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,6,15,19,23,21,26,28,26,31,23,25,29,27,27,26,23,21,4,15,22,22,13,13,15,12,15,14,15,13,15,11,12,14,13,13,13,15,12,12,13,11,13,14,13,12,11,14,15,12,10,11,11,12,9,11,9,12,5,11,14,12,13,12,11,10,9,11,10,11,0,9,11,11,3,3,5,6,8,6,6,6,6,6,6,7,7,4,3,2,3,1,3,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,4,5,6,6,5,4,5,4,3,2,3,6,4,1,2,0,0,0,0,0,0,0,0
122,"('Dirty Dancing', 'Glockenbach feat. ÁSDÍS')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,3,2,12,20,20,20,21,21,29,29,28,28,31,25,23,22,23,29,12,7,1,4,5,6,6,8,12,14,7,3,10,12,12,11,12,14,14,13,14,13,16,10,6,8,7,8,7,7,7,6,8,4,3,2,5,3,7,6,5,2,1,1,0,0,1,0,0,2,1,1,1,3,1,3,2,3,3,5,3,6,3,7,5,7,6,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,2,2,1,1,1,7,10,11,6,5,9,7,7,7,7,3,1,0,0,0,1,1,0,0
123,"('Love It', 'Laurell')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,3,14,20,22,22,19,17,20,19,21,23,19,22,11,2,0,3,2,4,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,1,0,2,0,1,0,1,2,0,3,0,0,2,1,1,2,1,1,0,1,0,0,0,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"(""I'm Good (Blue)"", 'David Guetta & Bebe Rexha')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,19,20,25,21,24,25,26,28,29,28,28,25,23,4,14,23,20,12,13,14,13,13,14,18,23,9,4,3,6,5,5,4,4,5,7,4,4,3,1,2,2,2,2,5,7,5,5,3,3,6,3,1,6,1,3,3,1,0,0,0,1,0,0,0,1,0,4,0,2,2,5,7,5,6,5,6,7,6,7,5,6,6,6,7,12,8,12,11,10,11,3,0,0,0,0,0,0,2,2,0,1,1,1,0,1,1,0,4,6,7,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
125,"('Sun Will Shine', 'Robin Schulz & Tom Walker')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,13,21,20,21,21,24,23,22,22,23,24,21,24,21,4,12,20,23,23,22,19,24,21,21,10,9,10,11,8,8,5,1,6,4,1,6,3,2,3,5,5,4,6,5,3,4,5,5,2,4,4,2,4,4,3,4,3,3,4,4,3,3,1,2,2,3,0,2,4,3,3,2,3,3,4,3,6,2,4,2,2,0,0,1,2,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,9,6,8,6,5,5,4,6,7,6,2,0,0,0,0,1,1,0,1,1
126,"('Sunroof', 'Nicky Youre x Dazy')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,15,17,19,19,28,30,29,28,27,28,23,19,23,20,4,16,24,21,24,21,16,12,12,13,11,11,7,4,6,3,2,3,4,1,4,7,4,3,4,4,7,7,7,9,7,5,6,5,3,3,6,5,5,2,2,4,3,4,2,4,6,3,3,5,3,5,0,5,6,3,4,6,10,4,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,2,2,2,2,4,2,1,1,1,1,0,1,2,2,2,2,1,2,1,1,0,1,1,0,1,1,2,2,0,1,3,3,1,2,3
127,"('Someone Else', 'ClockClock')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,15,21,18,19,20,22,22,20,24,27,5,17,28,26,23,21,20,21,13,13,13,12,12,13,12,10,10,13,13,13,11,11,9,11,10,10,5,4,12,12,12,8,9,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,2,4,4,3,7,6,6,6,4,5,5,6,6,10,7,7,9,5,6,5,5,6,4,5,2,0,0,0,0,0,0,4,7,8,7,6,4,3,6,4,6,3,4,3,4,5,2,4,6,3,3,1,2,3,4,4,1,0,0,0,1,1,0,0,0,1
128,"('Celestial', 'Ed Sheeran')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,17,21,18,21,21,21,19,15,23,5,17,27,25,27,27,20,19,19,18,19,20,23,20,20,21,19,20,7,2,4,2,0,5,4,0,1,1,3,2,1,3,4,1,3,1,1,0,1,3,1,3,2,7,9,7,5,8,7,5,3,4,0,3,5,3,7,9,10,10,14,9,9,8,9,6,7,7,10,9,10,9,11,10,11,10,12,3,0,0,0,0,0,0,4,3,7,6,6,2,7,3,8,2,4,3,3,2,3,5,4,3,3,3,0,2,3,3,4,3,5,2,1,3,1,2,1,2,3
129,"('Kiss Me', 'Dermot Kennedy')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2,15,18,19,17,21,20,21,21,23,29,7,19,26,28,29,28,26,29,29,27,22,24,18,13,16,10,11,10,12,13,13,13,13,14,12,12,10,13,12,11,13,15,16,14,14,13,12,13,11,5,2,9,10,13,10,11,11,10,10,11,9,12,0,9,12,10,12,14,11,11,10,14,12,13,10,8,9,9,7,5,6,6,5,7,4,8,6,3,0,0,0,0,0,0,6,7,8,8,6,6,5,6,7,9,4,6,4,4,5,7,5,4,3,4,1,5,6,6,4,4,4,4,3,2,4,2,3,4,4
130,"('Forget Me', 'Lewis Capaldi')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,15,20,13,19,17,20,22,20,23,21,20,27,6,18,26,24,23,19,20,22,22,21,13,8,10,10,12,12,12,12,11,14,9,8,10,13,7,7,6,4,13,12,12,10,11,12,11,12,10,9,10,12,6,9,12,13,9,9,9,10,10,12,12,9,0,5,12,12,11,9,7,14,12,9,11,14,13,10,10,8,13,8,14,5,0,3,1,1,3,1,0,0,0,0,0,0,1,2,1,0,2,0,0,6,8,10,8,6,4,6,4,7,2,3,2,5,1,3,3,5,5,0,0,3,2,1,2,1,2,3,1
131,"('Call It Love', 'Felix Jaehn feat. Ray Dalton')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,19,24,20,19,24,18,24,8,14,24,20,23,22,25,29,28,31,28,27,28,29,26,21,25,28,23,24,21,20,15,12,14,11,12,11,6,0,0,0,1,1,1,0,0,2,3,6,1,3,4,3,2,4,4,5,5,6,4,4,0,6,3,3,4,9,7,6,2,2,0,2,2,0,1,1,2,4,1,2,1,1,1,3,1,0,0,0,0,0,0,0,2,3,2,4,4,3,2,3,2,2,7,9,9,6,8,7,6,6,10,8,5,6,7,6,10,1,0,1,0,1,2,2,2,1,1
132,"('Chamäleon', 'Lemo')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,14,18,19,19,17,16,18,19,19,23,20,20,19,22,4,13,19,21,20,20,6,4,2,3,2,2,2,2,1,1,1,1,2,0,2,0,1,1,1,1,0,1,0,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"('White Noise', 'PIA MARIA')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,3,6,16,22,22,17,19,23,4,13,17,19,24,20,23,22,11,6,5,5,4,6,2,1,3,4,2,3,3,2,2,2,1,0,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"('Million Dollar Baby', 'Ava Max')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,4,15,19,16,17,13,21,23,23,20,21,3,13,20,20,21,21,18,21,14,12,13,12,7,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"(""Star Walkin' (League of Legends Worlds Anthem)"", 'Lil Nas X')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,18,19,20,22,20,17,22,7,14,20,23,24,21,22,20,20,24,27,29,21,21,22,22,20,22,19,23,15,11,13,14,12,14,13,13,6,3,0,2,3,0,1,3,3,2,3,0,0,2,0,2,1,5,4,5,5,4,2,5,0,3,4,5,5,7,9,3,3,4,4,4,3,1,3,4,9,9,9,9,7,7,8,6,11,3,0,0,0,0,0,0,8,3,2,3,1,4,0,2,2,3,0,3,1,1,1,3,1,2,2,1,1,1,2,2,3,1,3,0,2,3,4,3,3,3,2
136,"('Kernkraft 400 (A Better Day)', 'Topic feat. A7S')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,18,19,22,21,24,28,7,17,27,28,27,26,22,23,22,21,21,21,23,21,18,13,12,14,15,17,8,6,6,6,5,7,6,8,5,7,7,7,3,6,4,6,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"('Wonderful Life', 'ARRIE')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,3,4,4,5,16,17,22,22,4,16,23,21,24,21,27,27,26,23,24,23,24,22,21,24,22,21,15,12,15,12,14,13,9,5,4,8,5,10,8,6,6,7,3,8,5,6,6,3,2,6,6,8,7,5,7,7,5,4,6,6,1,5,5,4,7,7,7,8,9,12,8,3,2,3,3,2,1,3,1,1,1,1,2,2,1,0,0,0,0,0,0,0,3,3,2,2,3,2,4,2,3,2,5,3,4,3,2,5,2,3,3,5,1,2,4,2,3,7,4,7,4,6,5,6,3,4,5
138,"('Anti-Hero', 'Taylor Swift')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19,21,22,20,22,21,5,15,21,23,27,28,29,25,30,28,26,27,27,31,26,21,22,29,21,22,14,12,16,14,12,16,14,12,14,14,13,12,12,12,11,12,13,13,12,4,3,5,3,9,13,8,3,5,2,4,2,3,0,5,2,4,4,5,8,4,7,7,7,7,5,3,3,10,8,5,2,7,3,7,6,7,7,3,0,0,0,0,0,0,6,10,8,7,6,3,5,7,5,6,5,8,4,8,8,5,7,6,8,5,4,4,3,4,6,3,0,2,1,0,2,1,2,1,3
